prompt_index,original_row_index,tool_call_class,votes,is_majority,rank_by_votes,stored_majority,stored_robustness_radius,ground_truth_correct,majority_is_safe
35,35,{'name': 'sequential-thinking-tools-migration_stra,1,0,63,"{'name': 'migrating_to_microservices', 'arguments'",91,False,False
35,35,{'name': 'sequential-thinking-tools-sequence-thoug,1,0,64,"{'name': 'migrating_to_microservices', 'arguments'",91,False,False
35,35,"{'name': 'system-migration', 'arguments': '{}'}",1,0,65,"{'name': 'migrating_to_microservices', 'arguments'",91,False,False
35,35,"{'name': 'system-migration-architecture', 'argumen",1,0,66,"{'name': 'migrating_to_microservices', 'arguments'",91,False,False
35,35,"{'name': 'system-migration-strategy', 'arguments':",1,0,67,"{'name': 'migrating_to_microservices', 'arguments'",91,False,False
36,36,united-states-weather-get_weather_forecast,208,1,1,united-states-weather-get_weather_forecast,103,True,True
36,36,{'name': 'united-states-weather-get_weather_foreca,207,0,2,united-states-weather-get_weather_forecast,103,True,True
36,36,Napa Valley weather forecast,14,0,3,united-states-weather-get_weather_forecast,103,True,True
36,36,weather forecast for napa valley,14,0,4,united-states-weather-get_weather_forecast,103,True,True
36,36,,9,0,5,united-states-weather-get_weather_forecast,103,True,True
36,36,united-states-weather-get_weather_outlook,7,0,6,united-states-weather-get_weather_forecast,103,True,True
36,36,weather forecast for Napa Valley,5,0,7,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_5_days_napa_valley,4,0,8,united-states-weather-get_weather_forecast,103,True,True
36,36,Napa Valley Weather Forecast,3,0,9,united-states-weather-get_weather_forecast,103,True,True
36,36,united-states-weather-get_forecast,3,0,10,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_for_week,2,0,11,united-states-weather-get_weather_forecast,103,True,True
36,36,{'name': 'united-states-weather-get_weather_outloo,2,0,12,united-states-weather-get_weather_forecast,103,True,True
36,36,Napa Valley Weather Outlook,1,0,13,united-states-weather-get_weather_forecast,103,True,True
36,36,US weather forecast for Napa Valley,1,0,14,united-states-weather-get_weather_forecast,103,True,True
36,36,weather forecast JSON,1,0,15,united-states-weather-get_weather_forecast,103,True,True
36,36,weather forecast for Napa Valley for 5 days,1,0,16,united-states-weather-get_weather_forecast,103,True,True
36,36,weather forecast for Napa Valley for the next 5 days,1,0,17,united-states-weather-get_weather_forecast,103,True,True
36,36,"weather forecast for Napa Valley, CA",1,0,18,united-states-weather-get_weather_forecast,103,True,True
36,36,weather forecast{'name': 'weather forecast{'arguments': '{,1,0,19,united-states-weather-get_weather_forecast,103,True,True
36,36,weather outlook for napa valley vineyard,1,0,20,united-states-weather-get_weather_forecast,103,True,True
36,36,weather-outlook-for-napa-valley,1,0,21,united-states-weather-get_weather_forecast,103,True,True
36,36,weather-outlook-for-napa-valley-weather,1,0,22,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_5_days,1,0,23,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_and_notes,1,0,24,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_for_napa_vineyard_week_5,1,0,25,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_for_next_5_days,1,0,26,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_for_weekly_events,1,0,27,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast_for_weekly_tasting,1,0,28,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_forecast{'name': 'napa valley weather forecast'},1,0,29,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_outlook,1,0,30,united-states-weather-get_weather_forecast,103,True,True
36,36,weather_outlook_5_days_napa_valley,1,0,31,united-states-weather-get_weather_forecast,103,True,True
36,36,"{'name': 'united-states-weather-get_forecast', 'ar",1,0,32,united-states-weather-get_weather_forecast,103,True,True
36,36,{'name': 'united-states-weather-get_weather_alerts,1,0,33,united-states-weather-get_weather_forecast,103,True,True
36,36,"{'name': 'weather forecast', 'arguments': '{""locat",1,0,34,united-states-weather-get_weather_forecast,103,True,True
37,37,okx-server-get_price,496,1,1,okx-server-get_price,247,True,True
37,37,"{'name': 'okx-server-get_price', 'arguments': '{""i",3,0,2,okx-server-get_price,247,True,True
37,37,,1,0,3,okx-server-get_price,247,True,True
38,38,obfuscate,311,1,1,obfuscate,155,False,True
38,38,,111,0,2,obfuscate,155,False,True
38,38,dictionary-server-get_definitions,35,0,3,obfuscate,155,False,True
38,38,"{'name': 'dictionary-server-get_definitions', 'arg",30,0,4,obfuscate,155,False,True
38,38,"{'name': 'obfuscate', 'arguments': '{""word"": ""obfu",4,0,5,obfuscate,155,False,True
38,38,"'{""name"": ""obfuscate{'}",2,0,6,obfuscate,155,False,True
38,38,"{'name': 'obfuscate', 'arguments': '{}'}",2,0,7,obfuscate,155,False,True
38,38,"obfuscate{',",1,0,8,obfuscate,155,False,True
38,38,"obfuscate{'name': 'obfuscate', ",1,0,9,obfuscate,155,False,True
38,38,term,1,0,10,obfuscate,155,False,True
38,38,validate_obfuscation_word,1,0,11,obfuscate,155,False,True
38,38,word,1,0,12,obfuscate,155,False,True
39,39,"{'name': 'financial-analysis-tool', 'arguments': '",360,1,1,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,financial-analysis-tool,55,0,2,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,Financial Analysis Tool,32,0,3,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,,15,0,4,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,Financial Advisor Assistant,11,0,5,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,"{'name': 'financial-analysis-tools', 'arguments': ",7,0,6,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,Financial Analyst Tool,5,0,7,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,Financial Advisor Tool,3,0,8,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,Financial Analyzer Tool,2,0,9,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,"{'name': 'think-tool-server-think', 'arguments': '",2,0,10,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,break_even_point,1,0,11,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,college-fund,1,0,12,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,monthly_payment,1,0,13,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,"{'name': 'Financial Analysis Tool', 'arguments': '",1,0,14,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,"{'name': 'financial-analysis', 'arguments': '{""bre",1,0,15,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,"{'name': 'military-financial-analysis-tool', 'argu",1,0,16,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,"{'name': 'think-tool-financial-analysis', 'argumen",1,0,17,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
39,39,"{'name': 'think-tool-math-magician', 'arguments': ",1,0,18,"{'name': 'financial-analysis-tool', 'arguments': '",179,False,False
40,40,model-context-protocol-server-get_live_temp,273,1,1,model-context-protocol-server-get_live_temp,136,True,True
40,40,get_live_tempArguments,91,0,2,model-context-protocol-server-get_live_temp,136,True,True
40,40,weather-api,44,0,3,model-context-protocol-server-get_live_temp,136,True,True
40,40,weatherapi,18,0,4,model-context-protocol-server-get_live_temp,136,True,True
40,40,,12,0,5,model-context-protocol-server-get_live_temp,136,True,True
40,40,get_live_temparguments,12,0,6,model-context-protocol-server-get_live_temp,136,True,True
40,40,googlemaps,9,0,7,model-context-protocol-server-get_live_temp,136,True,True
40,40,python,7,0,8,model-context-protocol-server-get_live_temp,136,True,True
40,40,{'name': '{'arguments': '{,4,0,9,model-context-protocol-server-get_live_temp,136,True,True
40,40,current_temperature_at_mount_kilimanjaro,3,0,10,model-context-protocol-server-get_live_temp,136,True,True
40,40,Google Maps API,2,0,11,model-context-protocol-server-get_live_temp,136,True,True
40,40,{'name': 'model-context-protocol-server-get_live_t,2,0,12,model-context-protocol-server-get_live_temp,136,True,True
40,40,"'{""name"": ""{'",1,0,13,model-context-protocol-server-get_live_temp,136,True,True
40,40,Dune climatological service,1,0,14,model-context-protocol-server-get_live_temp,136,True,True
40,40,JavaScript,1,0,15,model-context-protocol-server-get_live_temp,136,True,True
40,40,QGIS,1,0,16,model-context-protocol-server-get_live_temp,136,True,True
40,40,climate-api,1,0,17,model-context-protocol-server-get_live_temp,136,True,True
40,40,climate-forecast-api,1,0,18,model-context-protocol-server-get_live_temp,136,True,True
40,40,current_temperature,1,0,19,model-context-protocol-server-get_live_temp,136,True,True
40,40,google Maps,1,0,20,model-context-protocol-server-get_live_temp,136,True,True
40,40,mount_kilimanjaro_current_temperature,1,0,21,model-context-protocol-server-get_live_temp,136,True,True
40,40,name,1,0,22,model-context-protocol-server-get_live_temp,136,True,True
40,40,name_of_tool,1,0,23,model-context-protocol-server-get_live_temp,136,True,True
40,40,navigator,1,0,24,model-context-protocol-server-get_live_temp,136,True,True
40,40,osm,1,0,25,model-context-protocol-server-get_live_temp,136,True,True
40,40,python-geoip-api,1,0,26,model-context-protocol-server-get_live_temp,136,True,True
40,40,python-geoip-location-service,1,0,27,model-context-protocol-server-get_live_temp,136,True,True
40,40,server-name,1,0,28,model-context-protocol-server-get_live_temp,136,True,True
40,40,temperature-lookup,1,0,29,model-context-protocol-server-get_live_temp,136,True,True
40,40,temperature-service,1,0,30,model-context-protocol-server-get_live_temp,136,True,True
40,40,weather-api-get_current_temp,1,0,31,model-context-protocol-server-get_live_temp,136,True,True
40,40,weather-forecast-api,1,0,32,model-context-protocol-server-get_live_temp,136,True,True
40,40,{'current_temperature': '{'temperature': '{'temperature_scale': 'C'}'}'},1,0,33,model-context-protocol-server-get_live_temp,136,True,True
40,40,"{'name': 'Google Maps', 'arguments': '{",1,0,34,model-context-protocol-server-get_live_temp,136,True,True
40,40,"{'name': 'get_live_temparguments', 'arguments': '{",1,0,35,model-context-protocol-server-get_live_temp,136,True,True
41,41,time-server-readableTime,465,1,1,time-server-readableTime,232,False,True
41,41,time-server-getTime,13,0,2,time-server-readableTime,232,False,True
41,41,,7,0,3,time-server-readableTime,232,False,True
41,41,time-server-readableArguments,4,0,4,time-server-readableTime,232,False,True
41,41,"{'name': 'time-server-readableTime', 'arguments': ",4,0,5,time-server-readableTime,232,False,True
41,41,time-server-convertTime,3,0,6,time-server-readableTime,232,False,True
41,41,time-server-arguments,2,0,7,time-server-readableTime,232,False,True
41,41,"'{""name"": ""time-server-getTime",1,0,8,time-server-readableTime,232,False,True
41,41,time-server-readarguments,1,0,9,time-server-readableTime,232,False,True
42,42,coin-price-fetcher-getAnnoucements,278,1,1,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getCoinInfo,134,0,2,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBitcoinTokenPrice,20,0,3,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getTokenPrice,18,0,4,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBitcoinUSD,13,0,5,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getcoininfo,11,0,6,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBitcoinPriceAndUSDT,5,0,7,coin-price-fetcher-getAnnoucements,138,False,True
42,42,"'{""name': 'coin-price-fetcher-getAnnoucements', 'a",3,0,8,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBTCUSD,2,0,9,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBitcoinTokenPriceWithUSDT,2,0,10,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getcoinInfo,2,0,11,coin-price-fetcher-getAnnoucements,138,False,True
42,42,"{'name': 'coin-price-fetcher-getAnnoucements', 'ar",2,0,12,coin-price-fetcher-getAnnoucements,138,False,True
42,42,,1,0,13,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBTCUSDT,1,0,14,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBitcoinPriceWithUSDT,1,0,15,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBitcoinTokenPriceWithTether,1,0,16,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getBitcoinUSDETH,1,0,17,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getcoinInfo-getBTCUSDT,1,0,18,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getcoin_info,1,0,19,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getcoininfo-getlatestbtcusdtinfo,1,0,20,coin-price-fetcher-getAnnoucements,138,False,True
42,42,coin-price-fetcher-getcoininfo-getlatestdata,1,0,21,coin-price-fetcher-getAnnoucements,138,False,True
42,42,"{'name': 'coin-price-fetcher-getCoinInfo', 'argume",1,0,22,coin-price-fetcher-getAnnoucements,138,False,True
43,43,region-weather-get_weather,138,1,1,region-weather-get_weather,68,True,True
43,43,weather-get_weather,134,0,2,region-weather-get_weather,68,True,True
43,43,,67,0,3,region-weather-get_weather,68,True,True
43,43,weather-forecast-get_weather,38,0,4,region-weather-get_weather,68,True,True
43,43,weather-check-tokyo,23,0,5,region-weather-get_weather,68,True,True
43,43,weather-service-get_weather,23,0,6,region-weather-get_weather,68,True,True
43,43,weather-api,22,0,7,region-weather-get_weather,68,True,True
43,43,weather-checker,15,0,8,region-weather-get_weather,68,True,True
43,43,weather-info-get_weather,7,0,9,region-weather-get_weather,68,True,True
43,43,weatherapi,4,0,10,region-weather-get_weather,68,True,True
43,43,"{'name': 'region-weather-get_weather', 'arguments'",4,0,11,region-weather-get_weather,68,True,True
43,43,"'{""name"": ""weather-get_weather",3,0,12,region-weather-get_weather,68,True,True
43,43,weather-check-for-tokyo,3,0,13,region-weather-get_weather,68,True,True
43,43,weather-information-get_weather,3,0,14,region-weather-get_weather,68,True,True
43,43,weather-api-get_weather,2,0,15,region-weather-get_weather,68,True,True
43,43,weather-forecast-get_current_tokyo_weather,2,0,16,region-weather-get_weather,68,True,True
43,43,weather-forecast-get_current_weather,2,0,17,region-weather-get_weather,68,True,True
43,43,weather-pattern-get_weather,2,0,18,region-weather-get_weather,68,True,True
43,43,weather-fetching-tool,1,0,19,region-weather-get_weather,68,True,True
43,43,weather-forecast-tokyo,1,0,20,region-weather-get_weather,68,True,True
43,43,weather-search,1,0,21,region-weather-get_weather,68,True,True
43,43,weather-service-get_current_weather,1,0,22,region-weather-get_weather,68,True,True
43,43,weatherAPI,1,0,23,region-weather-get_weather,68,True,True
43,43,weather_api,1,0,24,region-weather-get_weather,68,True,True
43,43,weather_get_weather,1,0,25,region-weather-get_weather,68,True,True
43,43,weather_info_for_tokyo,1,0,26,region-weather-get_weather,68,True,True
44,44,mcp-server-validatePhoneNumber,489,1,1,mcp-server-validatePhoneNumber,244,True,True
44,44,"{'name': 'mcp-server-validatePhoneNumber', 'argume",7,0,2,mcp-server-validatePhoneNumber,244,True,True
44,44,,4,0,3,mcp-server-validatePhoneNumber,244,True,True
45,45,strategic roadmap planning tool,139,1,1,strategic roadmap planning tool,69,False,True
45,45,,84,0,2,strategic roadmap planning tool,69,False,True
45,45,strategic roadmap planning,76,0,3,strategic roadmap planning tool,69,False,True
45,45,cross-functional roadmap planning tool,45,0,4,strategic roadmap planning tool,69,False,True
45,45,Strategic IT Infrastructure Transformation roadmap,38,0,5,strategic roadmap planning tool,69,False,True
45,45,complex strategic roadmap planning tool,12,0,6,strategic roadmap planning tool,69,False,True
45,45,cross-functional roadmap planning,9,0,7,strategic roadmap planning tool,69,False,True
45,45,Strategic IT Infrastructure Transformation Roadmap,7,0,8,strategic roadmap planning tool,69,False,True
45,45,cross-functional roadmap tool,7,0,9,strategic roadmap planning tool,69,False,True
